prediction_id,date,market,ticker,predicted_direction,actual_direction,confidence_score,expected_return,actual_return,hit_or_miss,error_size,simulated_pnl,max_drawdown,error_reason,correction_needed,created_at
a410a861,2026-05-18,한국주식,138040,down,flat,29.0000,,0.000000,miss,,,,예측 당시 주의사유 존재,주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-18T08:30:59
57e5c22a,2026-05-18,한국주식,222800,down,flat,0.0000,,0.000000,miss,,,,예측 당시 주의사유 존재,주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-18T08:30:59
ab255604,2026-05-18,한국주식,131970,down,flat,0.0000,,0.000000,miss,,,,우선진입가 미도달 / 예측 당시 주의사유 존재,"체결률 개선보다 추격금지 유지, 대기선 분할만 허용 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한",2026-05-18T08:30:59
583de55b,2026-05-18,미국주식,NVDA,down,flat,52.0000,,-0.000003,hit,,,,예측 당시 주의사유 존재,주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-18T16:20:54
072c16b5,2026-05-18,미국주식,GOOGL,down,flat,48.0000,,0.000000,miss,,,,방향 불일치 / 예측 당시 주의사유 존재,방향 점수보다 뉴스·수급·지수 확인 전 관망 가중 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-18T16:20:54
310d1d63,2026-05-18,미국주식,TSLA,down,flat,37.0000,,0.000002,miss,,,,방향 불일치 / 예측 당시 주의사유 존재,방향 점수보다 뉴스·수급·지수 확인 전 관망 가중 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-18T16:20:54
c021de1f,2026-05-18,미국주식,PLTR,down,flat,49.0000,,-0.000004,hit,,,,예측 당시 주의사유 존재,주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-18T16:20:54
7cfc7ca6,2026-05-18,미국주식,INTC,down,flat,12.0000,,0.000003,miss,,,,방향 불일치 / 예측 당시 주의사유 존재,방향 점수보다 뉴스·수급·지수 확인 전 관망 가중 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-18T16:20:54
38da3c60,2026-05-18,미국주식,LITE,flat,flat,30.0000,,-0.000001,miss,,,,방향 불일치 / 예측 당시 주의사유 존재,방향 점수보다 뉴스·수급·지수 확인 전 관망 가중 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-18T16:20:54
e0f20af5,2026-05-18,미국주식,SNDK,down,flat,21.0000,,0.000001,miss,,,,방향 불일치 / 예측 당시 주의사유 존재,방향 점수보다 뉴스·수급·지수 확인 전 관망 가중 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-18T16:20:54
0fbea222,2026-05-18,미국주식,CAT,down,flat,46.0000,,0.000000,miss,,,,방향 불일치 / 예측 당시 주의사유 존재,방향 점수보다 뉴스·수급·지수 확인 전 관망 가중 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-18T16:20:54
820fb76b,2026-05-18,미국주식,CRCL,down,flat,30.0000,,0.000000,miss,,,,예측 당시 주의사유 존재,주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-18T16:20:54
6cec0971,2026-05-18,미국주식,NBIS,down,flat,32.0000,,-0.000001,hit,,,,예측 당시 주의사유 존재,주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-18T16:20:54
c327e2bf,2026-05-18,미국주식,RKLB,down,flat,28.0000,,0.000003,miss,,,,방향 불일치 / 예측 당시 주의사유 존재,방향 점수보다 뉴스·수급·지수 확인 전 관망 가중 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-18T16:20:54
84042c56,2026-05-18,미국주식,ASTS,down,flat,6.0000,,0.000002,miss,,,,방향 불일치 / 예측 당시 주의사유 존재,방향 점수보다 뉴스·수급·지수 확인 전 관망 가중 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-18T16:20:54
c944127a,2026-05-18,미국주식,IONQ,up,flat,22.0000,,-0.000001,miss,,,,방향 불일치 / 예측 당시 주의사유 존재,방향 점수보다 뉴스·수급·지수 확인 전 관망 가중 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-18T16:20:54
8dfb9216,2026-05-18,미국주식,LUNR,down,flat,20.0000,,0.000002,miss,,,,방향 불일치 / 예측 당시 주의사유 존재,방향 점수보다 뉴스·수급·지수 확인 전 관망 가중 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-18T16:20:54
20f7b6e6,2026-05-18,미국주식,OKLO,down,flat,42.0000,,0.000000,miss,,,,예측 당시 주의사유 존재,종가 ATR 범위와 당일 이벤트 변동성 배수 상향 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-18T16:20:54
f576d55d,2026-05-18,미국주식,HUT,down,flat,51.0000,,-0.000001,hit,,,,예측 당시 주의사유 존재,종가 ATR 범위와 당일 이벤트 변동성 배수 상향 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-18T16:20:54
a7d969e0,2026-05-18,미국주식,IREN,down,flat,14.0000,,0.000003,miss,,,,방향 불일치 / 예측 당시 주의사유 존재,방향 점수보다 뉴스·수급·지수 확인 전 관망 가중 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-18T16:20:54
92c5ff6b,2026-05-18,미국주식,QQQ,up,flat,52.0000,,0.000001,hit,,,,예측 당시 주의사유 존재,주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-18T16:20:54
f2070675,2026-05-18,미국주식,SOXX,down,flat,59.0000,,0.000002,miss,,,,방향 불일치 / 예측 당시 주의사유 존재,방향 점수보다 뉴스·수급·지수 확인 전 관망 가중 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-18T16:20:54
1ea9a0fc,2026-05-18,미국주식,IWM,down,flat,47.0000,,-0.000002,hit,,,,예측 당시 주의사유 존재,주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-18T16:20:54
d2bbc207,2026-05-18,미국주식,AMD,down,flat,42.0000,,-0.000001,hit,,,,예측 당시 주의사유 존재,주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-18T16:20:54
a24bc7d1,2026-05-18,미국주식,AVGO,down,flat,42.0000,,-0.000001,hit,,,,예측 당시 주의사유 존재,주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-18T16:20:54
ebe50fcc,2026-05-18,미국주식,MU,down,flat,0.0000,,0.000004,miss,,,,방향 불일치 / 예측 당시 주의사유 존재,방향 점수보다 뉴스·수급·지수 확인 전 관망 가중 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-18T16:20:54
3ffc35d9,2026-05-18,미국주식,MRVL,up,flat,49.0000,,0.000000,hit,,,,예측 당시 주의사유 존재,주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-18T16:20:54
649af738,2026-05-18,미국주식,ARM,down,flat,14.0000,,-0.000002,hit,,,,예측 당시 주의사유 존재,주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-18T16:20:54
705f758b,2026-05-18,미국주식,SMCI,down,flat,18.0000,,-0.000003,hit,,,,예측 당시 주의사유 존재,주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-18T16:20:54
b932bd3e,2026-05-18,미국주식,ANET,down,flat,49.0000,,-0.000001,hit,,,,예측 당시 주의사유 존재,주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-18T16:20:54
629aaabd,2026-05-18,미국주식,ALAB,down,flat,34.0000,,0.000003,miss,,,,방향 불일치 / 예측 당시 주의사유 존재,방향 점수보다 뉴스·수급·지수 확인 전 관망 가중 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-18T16:20:54
8ff8decf,2026-05-18,미국주식,CRDO,down,flat,30.0000,,0.000001,miss,,,,방향 불일치 / 예측 당시 주의사유 존재,종가 ATR 범위와 당일 이벤트 변동성 배수 상향 / 방향 점수보다 뉴스·수급·지수 확인 전 관망 가중 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-18T16:20:54
7312b520,2026-05-18,미국주식,COHR,down,flat,33.0000,,-0.000003,hit,,,,예측 당시 주의사유 존재,종가 ATR 범위와 당일 이벤트 변동성 배수 상향 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-18T16:20:54
795ff557,2026-05-18,미국주식,MSFT,down,flat,28.0000,,-0.000003,hit,,,,예측 당시 주의사유 존재,주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-18T16:20:54
148f0320,2026-05-18,미국주식,META,down,flat,52.0000,,0.000003,miss,,,,방향 불일치 / 예측 당시 주의사유 존재,방향 점수보다 뉴스·수급·지수 확인 전 관망 가중 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-18T16:20:54
d70511fe,2026-05-18,미국주식,AMZN,down,flat,48.0000,,-0.000006,hit,,,,예측 당시 주의사유 존재,주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-18T16:20:54
54c26cd3,2026-05-18,미국주식,AAPL,up,flat,52.0000,,-0.000004,miss,,,,방향 불일치 / 예측 당시 주의사유 존재,방향 점수보다 뉴스·수급·지수 확인 전 관망 가중 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-18T16:20:54
8ea0dba1,2026-05-18,미국주식,APP,down,flat,35.0000,,0.000000,miss,,,,예측 당시 주의사유 존재,주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-18T16:20:54
4b2fbbf7,2026-05-18,미국주식,NET,down,flat,36.0000,,0.000001,miss,,,,방향 불일치 / 예측 당시 주의사유 존재,방향 점수보다 뉴스·수급·지수 확인 전 관망 가중 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-18T16:20:54
c6c7f641,2026-05-18,미국주식,DDOG,down,flat,26.0000,,0.000002,miss,,,,방향 불일치 / 예측 당시 주의사유 존재,방향 점수보다 뉴스·수급·지수 확인 전 관망 가중 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-18T16:20:54
a22d8a48,2026-05-18,미국주식,SNOW,down,flat,42.0000,,-0.000001,hit,,,,예측 당시 주의사유 존재,주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-18T16:20:54
1c81300c,2026-05-18,미국주식,MDB,down,flat,41.0000,,-0.000001,hit,,,,예측 당시 주의사유 존재,주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-18T16:20:54
ffacb42b,2026-05-18,미국주식,RDDT,up,flat,35.0000,,0.000001,hit,,,,예측 당시 주의사유 존재,주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-18T16:20:54
19b35ef6,2026-05-18,미국주식,DUOL,down,flat,32.0000,,0.000002,miss,,,,방향 불일치 / 예측 당시 주의사유 존재,방향 점수보다 뉴스·수급·지수 확인 전 관망 가중 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-18T16:20:54
42b93c55,2026-05-18,미국주식,HOOD,down,flat,39.0000,,0.000001,miss,,,,방향 불일치 / 예측 당시 주의사유 존재,방향 점수보다 뉴스·수급·지수 확인 전 관망 가중 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-18T16:20:54
8e2c2a04,2026-05-18,미국주식,COIN,down,flat,20.0000,,0.000004,miss,,,,방향 불일치 / 예측 당시 주의사유 존재,방향 점수보다 뉴스·수급·지수 확인 전 관망 가중 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-18T16:20:54
414ad625,2026-05-18,미국주식,VRT,down,flat,67.0000,,-0.000001,hit,,,,예측 당시 주의사유 존재,주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-18T16:20:54
a74fb13c,2026-05-18,미국주식,ETN,down,flat,35.0000,,-0.000001,hit,,,,예측 당시 주의사유 존재,주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-18T16:20:54
38e4a3b7,2026-05-18,미국주식,CEG,up,flat,49.0000,,-0.000005,miss,,,,방향 불일치 / 예측 당시 주의사유 존재,방향 점수보다 뉴스·수급·지수 확인 전 관망 가중 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-18T16:20:54
fb27a3ec,2026-05-18,미국주식,SMR,down,flat,24.0000,,0.000004,miss,,,,방향 불일치 / 예측 당시 주의사유 존재,방향 점수보다 뉴스·수급·지수 확인 전 관망 가중 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-18T16:20:54
7a978e53,2026-05-18,미국주식,RGTI,down,flat,28.0000,,-0.000002,hit,,,,예측 당시 주의사유 존재,주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-18T16:20:54
5a652e9f,2026-05-18,미국주식,QUBT,down,flat,28.0000,,-0.000001,hit,,,,예측 당시 주의사유 존재,주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-18T16:20:54
5662fa0c,2026-05-18,미국주식,GE,down,flat,47.0000,,0.000000,miss,,,,방향 불일치 / 예측 당시 주의사유 존재,방향 점수보다 뉴스·수급·지수 확인 전 관망 가중 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-18T16:20:54
3c5f8540,2026-05-18,미국주식,KTOS,down,flat,30.0000,,-0.000000,hit,,,,예측 당시 주의사유 존재,주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-18T16:20:54
